"order_id","order_date","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","product_id","cost_price","list_price","quantity","discount_percent","discount_price","sale_price","profit","year","month"
"514","2023-09-28 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90049","West","Office Supplies","Art","OFF-AR-10003811","10","10","3","3","0.3","9.7","-0.3000000000000007",2023,9
"515","2023-07-19 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90049","West","Office Supplies","Art","OFF-AR-10001246","10","10","2","3","0.3","9.7","-0.3000000000000007",2023,7
"516","2022-01-04 00:00:00","Standard Class","Home Office","United States","Great Falls","Montana","59405","West","Technology","Copiers","TEC-CO-10003236","2430","3000","5","5","150","2850","420",2022,1
"517","2022-08-25 00:00:00","Standard Class","Home Office","United States","Great Falls","Montana","59405","West","Office Supplies","Storage","OFF-ST-10004507","40","50","3","4","2","48","8",2022,8
"518","2022-09-03 00:00:00","Standard Class","Home Office","United States","Great Falls","Montana","59405","West","Office Supplies","Paper","OFF-PA-10001667","10","10","2","3","0.3","9.7","-0.3000000000000007",2022,9
"519","2022-11-10 00:00:00","Standard Class","Home Office","United States","Great Falls","Montana","59405","West","Office Supplies","Storage","OFF-ST-10004459","1020","1130","3","5","56.5","1073.5","53.5",2022,11
"520","2022-04-11 00:00:00","Standard Class","Consumer","United States","Houston","Texas","77041","Central","Technology","Accessories","TEC-AC-10000171","20","20","1","4","0.8","19.2","-0.8000000000000007",2022,4
"521","2023-03-24 00:00:00","Standard Class","Consumer","United States","Houston","Texas","77041","Central","Office Supplies","Storage","OFF-ST-10000736","120","130","2","4","5.2","124.8","4.799999999999997",2023,3
"522","2022-05-24 00:00:00","Standard Class","Consumer","United States","Houston","Texas","77041","Central","Office Supplies","Binders","OFF-BI-10000285","10","10","9","3","0.3","9.7","-0.3000000000000007",2022,5
"523","2023-12-17 00:00:00","First Class","Corporate","United States","Detroit","Michigan","48234","Central","Furniture","Tables","FUR-TA-10001857","180","210","2","2","4.2","205.8","25.80000000000001",2023,12
"524","2022-11-01 00:00:00","First Class","Consumer","United States","Los Angeles","California","90032","West","Technology","Phones","TEC-PH-10003555","50","60","3","5","3","57","7",2022,11
"525","2023-11-19 00:00:00","First Class","Consumer","United States","Los Angeles","California","90032","West","Technology","Accessories","TEC-AC-10003832","60","70","2","4","2.8000000000000003","67.2","7.200000000000003",2023,11
"526","2022-07-18 00:00:00","Standard Class","Consumer","United States","Lawrence","Massachusetts","1841","East","Office Supplies","Fasteners","OFF-FA-10002815","20","20","5","4","0.8","19.2","-0.8000000000000007",2022,7
"527","2023-01-06 00:00:00","Standard Class","Home Office","United States","Lakeland","Florida","33801","South","Furniture","Chairs","FUR-CH-10003379","540","680","3","2","13.6","666.4","126.39999999999998",2023,1
"528","2023-11-22 00:00:00","Standard Class","Home Office","United States","Lakeland","Florida","33801","South","Furniture","Furnishings","FUR-FU-10001756","50","50","3","2","1","49","-1",2023,11
"529","2022-11-11 00:00:00","Standard Class","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Storage","OFF-ST-10004963","40","40","3","5","2","38","-2",2022,11
"530","2022-01-29 00:00:00","Standard Class","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Supplies","OFF-SU-10002881","550","670","1","2","13.4","656.6","106.60000000000002",2022,1
"531","2023-01-02 00:00:00","Standard Class","Consumer","United States","Philadelphia","Pennsylvania","19134","East","Office Supplies","Envelopes","OFF-EN-10001335","50","50","6","3","1.5","48.5","-1.5",2023,1
"532","2022-12-05 00:00:00","Second Class","Corporate","United States","Los Angeles","California","90036","West","Furniture","Chairs","FUR-CH-10000595","150","190","1","3","5.7","184.3","34.30000000000001",2022,12
"533","2023-05-14 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90032","West","Furniture","Furnishings","FUR-FU-10000448","40","50","3","2","1","49","9",2023,5
"534","2022-02-28 00:00:00","Second Class","Consumer","United States","Montgomery","Alabama","36116","South","Technology","Phones","TEC-PH-10000984","820","980","5","3","29.4","950.6","130.60000000000002",2022,2
"535","2023-06-05 00:00:00","Second Class","Consumer","United States","Montgomery","Alabama","36116","South","Office Supplies","Binders","OFF-BI-10002557","20","20","5","2","0.4","19.6","-0.3999999999999986",2023,6
"536","2022-08-27 00:00:00","Standard Class","Consumer","United States","Mesa","Arizona","85204","West","Office Supplies","Storage","OFF-ST-10001325","20","20","2","5","1","19","-1",2022,8
"537","2022-10-26 00:00:00","Second Class","Consumer","United States","Chicago","Illinois","60653","Central","Office Supplies","Binders","OFF-BI-10002429","30","40","7","5","2","38","8",2022,10
"538","2022-08-23 00:00:00","Standard Class","Home Office","United States","New York City","New York","10009","East","Office Supplies","Binders","OFF-BI-10004528","10","10","4","4","0.4","9.6","-0.40000000000000036",2022,8
"539","2023-05-21 00:00:00","Standard Class","Consumer","United States","Henderson","Kentucky","42420","South","Office Supplies","Appliances","OFF-AP-10001271","130","150","3","4","6","144","14",2023,5
"540","2023-10-23 00:00:00","Standard Class","Consumer","United States","Henderson","Kentucky","42420","South","Furniture","Chairs","FUR-CH-10002647","230","280","4","4","11.200000000000001","268.8","38.80000000000001",2023,10
"541","2023-04-04 00:00:00","First Class","Consumer","United States","Green Bay","Wisconsin","54302","Central","Technology","Accessories","TEC-AC-10001432","410","470","6","4","18.8","451.2","41.19999999999999",2023,4
"542","2022-11-28 00:00:00","First Class","Corporate","United States","Tucson","Arizona","85705","West","Technology","Phones","TEC-PH-10002262","300","380","8","4","15.200000000000001","364.8","64.80000000000001",2022,11
"543","2023-04-08 00:00:00","Standard Class","Consumer","United States","Springfield","Ohio","45503","East","Office Supplies","Storage","OFF-ST-10001809","600","650","9","2","13","637","37",2023,4
"544","2023-12-15 00:00:00","Standard Class","Consumer","United States","Fort Worth","Texas","76106","Central","Technology","Accessories","TEC-AC-10001465","50","60","2","4","2.4","57.6","7.600000000000001",2023,12
"545","2023-06-30 00:00:00","Standard Class","Consumer","United States","Fort Worth","Texas","76106","Central","Technology","Phones","TEC-PH-10002597","100","100","1","5","5","95","-5",2023,6
"546","2023-11-13 00:00:00","Standard Class","Consumer","United States","Fort Worth","Texas","76106","Central","Furniture","Furnishings","FUR-FU-10000723","60","70","4","3","2.1","67.9","7.900000000000006",2023,11
"547","2022-08-26 00:00:00","First Class","Home Office","United States","New York City","New York","10035","East","Office Supplies","Binders","OFF-BI-10000404","30","40","6","4","1.6","38.4","8.399999999999999",2022,8
"548","2022-09-22 00:00:00","First Class","Home Office","United States","New York City","New York","10035","East","Office Supplies","Paper","OFF-PA-10002986","10","10","2","5","0.5","9.5","-0.5",2022,9
"549","2022-09-21 00:00:00","Second Class","Corporate","United States","Chicago","Illinois","60653","Central","Office Supplies","Storage","OFF-ST-10000604","210","250","9","4","10","240","30",2022,9
"550","2022-06-05 00:00:00","Second Class","Corporate","United States","Chicago","Illinois","60653","Central","Office Supplies","Binders","OFF-BI-10004738","10","10","3","5","0.5","9.5","-0.5",2022,6
"551","2023-01-09 00:00:00","Second Class","Corporate","United States","Chicago","Illinois","60653","Central","Office Supplies","Supplies","OFF-SU-10001935","10","10","5","5","0.5","9.5","-0.5",2023,1
"552","2023-09-21 00:00:00","Second Class","Consumer","United States","San Francisco","California","94110","West","Furniture","Chairs","FUR-CH-10002024","930","1120","2","3","33.6","1086.4","156.4000000000001",2023,9
"553","2022-06-02 00:00:00","First Class","Consumer","United States","Jacksonville","Florida","32216","South","Furniture","Furnishings","FUR-FU-10003039","20","30","1","3","0.8999999999999999","29.1","9.100000000000001",2022,6
"554","2022-09-01 00:00:00","Standard Class","Consumer","United States","Houston","Texas","77070","Central","Office Supplies","Fasteners","OFF-FA-10004248","10","10","3","4","0.4","9.6","-0.40000000000000036",2022,9
"555","2023-03-09 00:00:00","Second Class","Corporate","United States","Anaheim","California","92804","West","Office Supplies","Storage","OFF-ST-10001780","1200","1300","2","2","26","1274","74",2023,3
"556","2023-07-01 00:00:00","Second Class","Consumer","United States","Wilmington","North Carolina","28403","South","Office Supplies","Art","OFF-AR-10003560","20","20","4","5","1","19","-1",2023,7
"557","2022-11-17 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90045","West","Office Supplies","Labels","OFF-LA-10001297","20","20","2","2","0.4","19.6","-0.3999999999999986",2022,11
"558","2023-11-25 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90045","West","Furniture","Tables","FUR-TA-10004256","1260","1340","4","4","53.6","1286.4","26.40000000000009",2023,11
"559","2023-11-29 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90045","West","Office Supplies","Paper","OFF-PA-10003441","30","30","5","3","0.8999999999999999","29.1","-0.8999999999999986",2023,11
"560","2022-11-27 00:00:00","Second Class","Consumer","United States","San Francisco","California","94110","West","Furniture","Furnishings","FUR-FU-10003347","40","40","3","5","2","38","-2",2022,11
"561","2022-06-21 00:00:00","Second Class","Consumer","United States","San Francisco","California","94110","West","Office Supplies","Binders","OFF-BI-10000069","70","80","7","4","3.2","76.8","6.799999999999997",2022,6
"562","2023-03-17 00:00:00","Second Class","Consumer","United States","Tampa","Florida","33614","South","Office Supplies","Appliances","OFF-AP-10003914","10","10","5","4","0.4","9.6","-0.40000000000000036",2023,3
"563","2022-10-04 00:00:00","Second Class","Consumer","United States","Tampa","Florida","33614","South","Furniture","Furnishings","FUR-FU-10004020","10","10","3","2","0.2","9.8","-0.1999999999999993",2022,10
"564","2022-06-14 00:00:00","First Class","Consumer","United States","Seattle","Washington","98105","West","Office Supplies","Fasteners","OFF-FA-10003467","0","0","2","5","0","0","0",2022,6
"565","2022-01-26 00:00:00","First Class","Consumer","United States","Seattle","Washington","98105","West","Office Supplies","Labels","OFF-LA-10000634","0","0","1","5","0","0","0",2022,1
"566","2022-10-06 00:00:00","First Class","Consumer","United States","Los Angeles","California","90008","West","Technology","Phones","TEC-PH-10002496","330","370","3","4","14.8","355.2","25.19999999999999",2022,10
"567","2022-04-25 00:00:00","Standard Class","Corporate","United States","Seattle","Washington","98105","West","Office Supplies","Paper","OFF-PA-10004530","70","90","8","5","4.5","85.5","15.5",2022,4
"568","2022-01-01 00:00:00","Standard Class","Corporate","United States","Seattle","Washington","98105","West","Office Supplies","Binders","OFF-BI-10001107","70","80","7","4","3.2","76.8","6.799999999999997",2022,1
"569","2023-06-10 00:00:00","Standard Class","Corporate","United States","Seattle","Washington","98105","West","Office Supplies","Paper","OFF-PA-10004451","20","20","3","2","0.4","19.6","-0.3999999999999986",2023,6
"570","2022-11-25 00:00:00","Standard Class","Corporate","United States","Seattle","Washington","98105","West","Furniture","Chairs","FUR-CH-10004997","370","450","3","4","18","432","62",2022,11
"571","2022-03-01 00:00:00","Standard Class","Consumer","United States","New York City","New York","10024","East","Office Supplies","Labels","OFF-LA-10001297","60","70","7","3","2.1","67.9","7.900000000000006",2022,3
"572","2023-07-29 00:00:00","Standard Class","Consumer","United States","New York City","New York","10024","East","Office Supplies","Fasteners","OFF-FA-10000585","10","10","4","3","0.3","9.7","-0.3000000000000007",2023,7
"573","2022-10-25 00:00:00","Standard Class","Consumer","United States","New York City","New York","10024","East","Office Supplies","Binders","OFF-BI-10001922","30","30","7","2","0.6","29.4","-0.6000000000000014",2022,10
"574","2023-07-04 00:00:00","Standard Class","Consumer","United States","New York City","New York","10024","East","Technology","Phones","TEC-PH-10000347","10","10","3","3","0.3","9.7","-0.3000000000000007",2023,7
"575","2022-10-02 00:00:00","Standard Class","Consumer","United States","Marysville","Washington","98270","West","Office Supplies","Art","OFF-AR-10003394","10","10","3","5","0.5","9.5","-0.5",2022,10
"576","2023-07-14 00:00:00","Second Class","Consumer","United States","Long Beach","California","90805","West","Office Supplies","Paper","OFF-PA-10004530","150","160","14","4","6.4","153.6","3.5999999999999943",2023,7
"577","2023-04-22 00:00:00","Second Class","Consumer","United States","Long Beach","California","90805","West","Office Supplies","Paper","OFF-PA-10001450","20","20","4","4","0.8","19.2","-0.8000000000000007",2023,4
"578","2023-11-11 00:00:00","Second Class","Consumer","United States","Long Beach","California","90805","West","Office Supplies","Supplies","OFF-SU-10001574","10","10","2","5","0.5","9.5","-0.5",2023,11
